Record_ID,Customer_ID,dob,State_ID,Occupation_ID,Investment_Exp,Expected_Fund_Size,Residual Proportion,Freq_of_Investment_ID,Portfolio_Driver,Risk_Profile,Return_Profile,Stretegy_ID
63457619,658,3/01/1996,6,589,2,29489.15,0.474948066,5,Auto,5,5,5
709724483,6875,9/10/2006,3,559,8,69755.59,0.480743607,3,Manual,1,4,5
430807650,7687,2/01/2009,5,46,8,70070.4,0.047528874,5,Manual,5,5,5
720965598,8952,15/12/1979,2,336,4,10342.83,0.221482348,3,Auto,4,4,4
557354206,1620,18/11/2010,8,787,1,75290.68,0.06926994,5,Manual,4,5,5
866833386,5646,17/05/1984,6,178,5,44787.65,0.153380668,6,Manual,4,5,5
922779097,5671,10/03/2015,8,406,9,39340.5,0.48988519,4,Auto,4,4,2
364404745,6919,16/04/1993,8,909,9,82073.25,0.074649695,2,Auto,5,5,2
973988574,8575,28/03/2002,4,418,4,60609.72,0.372287166,5,Auto,4,5,1
620633106,2642,2/12/1992,7,367,10,78852.02,0.155312833,6,Manual,5,4,2
257751182,2675,24/06/1980,7,555,4,90722.94,0.491373713,5,Auto,1,4,5
751399970,4413,21/10/2014,1,687,10,5127.93,0.003029083,7,Manual,5,4,4
770953611,7499,6/06/1998,5,641,8,40506.56,0.322675992,7,Auto,5,4,3
208862381,2255,21/01/1993,4,812,2,947.9,0.127528004,4,Auto,3,4,4
526953130,8165,24/03/1993,8,90,2,62171.35,0.110648691,6,Auto,1,2,2
599826042,6441,24/07/1975,5,809,9,5911.35,0.198930834,2,Auto,4,4,4
325243762,648,27/01/1990,4,450,1,36108.79,0.374550709,6,Manual,4,5,3
770599588,8437,13/04/2000,1,242,1,48201.5,0.487441541,7,Manual,5,4,5
770297970,9213,13/06/1974,6,63,2,21261.84,0.047573025,7,Auto,4,2,4
26555380,3041,16/11/2015,4,794,8,50955.48,0.401638057,5,Auto,1,1,1
703349607,3858,1/07/1999,5,501,1,28713.78,0.240863906,5,Manual,1,1,1
367791233,3411,20/03/2017,8,869,9,33090.33,0.280450368,1,Auto,1,5,3
92917737,9948,13/04/1994,8,423,7,18153.73,0.269902416,3,Manual,4,2,5
157995547,8093,23/10/1984,6,774,10,39319.27,0.148850589,6,Auto,2,4,3
466219252,7983,3/01/2004,5,746,5,82393.34,0.486636929,6,Auto,2,2,4
671136978,5822,1/07/1985,8,874,7,40468.05,0.237694596,2,Manual,5,5,2
746235250,1717,23/11/1989,1,469,9,94046.68,0.148167512,4,Auto,1,1,2
216678859,7799,4/10/1973,7,560,5,4582.86,0.09881981,1,Auto,1,1,2
293438712,6460,12/07/2007,2,904,5,99826.61,0.073712121,6,Auto,1,1,3
435718884,5087,18/05/2009,1,469,9,26255.68,0.401430098,1,Manual,5,1,5
596235629,7308,13/03/2009,5,715,9,12173.12,0.226026187,4,Manual,4,4,2
405095372,4823,28/12/2017,3,249,7,38489.23,0.379283055,1,Auto,1,5,4
313826763,5460,10/12/1989,3,582,7,1581.78,0.018191873,1,Auto,5,4,2
936023025,3527,24/10/2014,2,692,8,46850.04,0.109962403,1,Manual,1,1,3
564652554,1201,25/01/1990,5,375,1,96645.86,0.202126514,1,Auto,5,5,5
457111088,573,4/01/1971,4,507,5,79375.03,0.312381398,1,Auto,2,1,5
317206980,5792,24/11/2011,6,330,6,6031.34,0.361865907,6,Manual,1,1,4
527438152,7250,22/09/2000,8,583,6,12167.23,0.173464045,3,Manual,5,4,3
573660937,7978,2/01/2013,5,649,4,51834.9,0.265066606,3,Manual,4,3,1
744067652,8012,18/01/1972,6,436,7,58726.91,0.299182719,2,Manual,3,2,1
453959300,7270,20/01/2018,1,153,7,89560.7,0.341273637,5,Manual,4,2,4
750948974,5477,18/10/1986,5,32,6,32904.75,0.318631565,1,Auto,2,4,2
656883242,3430,23/02/1994,4,710,9,64115.26,0.366158363,1,Auto,3,3,1
756444574,7968,18/08/1973,1,845,1,8284.3,0.469405485,1,Auto,5,2,5
79007001,9623,14/12/1986,5,366,1,25723.14,0.403551386,3,Auto,1,2,2
254175078,2729,11/07/2010,6,241,8,85707.21,0.34975454,5,Auto,1,3,2
783341668,465,5/12/2003,1,606,6,16676.25,0.432716249,2,Manual,2,2,3
91391861,2770,9/06/1997,6,758,1,29420.16,0.081417418,6,Auto,1,2,3
357633982,9318,17/05/1973,5,836,1,92297.43,0.114419132,3,Auto,1,4,4
949572024,8658,27/08/2017,8,862,10,297.2,0.459218599,5,Auto,2,1,2
607368788,3670,16/09/1985,3,86,1,39109.75,0.025226667,6,Auto,3,1,2
133675115,6628,17/07/1995,8,395,9,97524.99,0.422015656,4,Auto,4,4,4
187625493,9936,13/11/1972,4,290,9,89105.45,0.261960351,6,Manual,5,5,3
26011357,6139,9/10/2021,4,84,1,30872.81,0.397696681,2,Auto,2,4,5
802592459,8148,21/05/1978,3,176,2,36304.09,0.404347273,4,Auto,5,4,5
652059563,8008,25/10/2004,4,827,5,1667.8,0.388821577,6,Manual,2,4,2
20955676,6033,10/02/1987,6,22,6,13713.57,0.069184231,3,Auto,3,2,4
669871841,4184,2/03/2017,4,450,2,12148.6,0.048442296,4,Manual,2,3,4
538282614,7669,26/06/1998,2,747,6,75553.63,0.424055019,1,Auto,3,3,5
448306701,1778,21/05/1980,4,126,3,60697.18,0.38171856,7,Auto,1,2,3
338881203,9856,24/06/2012,4,249,6,72527.85,0.074251117,3,Manual,2,3,1
698899657,393,21/01/2002,3,547,2,49312,0.311956162,2,Auto,1,2,3
814195302,5202,25/03/1976,2,81,3,4650.51,0.188915333,1,Manual,1,3,2
309327588,9054,2/06/1971,4,247,2,69668.11,0.021740173,5,Auto,1,3,1
839458567,866,14/07/1971,3,121,5,64395.27,0.024931637,6,Manual,5,4,1
551535238,9546,9/11/2005,3,730,9,54618.41,0.306005774,1,Auto,1,4,1
413664838,9753,6/09/2009,1,510,8,61988.27,0.496297998,6,Manual,3,5,1
924379521,2627,20/04/2004,6,251,5,18852.7,0.051949567,5,Manual,3,1,2
284367344,5982,24/06/2001,8,824,5,51838.01,0.219157259,1,Manual,2,2,5
571034510,7587,16/07/1980,7,349,7,16266.52,0.306956723,2,Auto,4,1,5
671150717,1725,5/10/1996,2,193,4,56049.71,0.029124152,1,Auto,3,1,2
630842866,6640,20/01/2012,5,782,2,98528.11,0.215071285,7,Manual,3,4,3
632977746,7929,12/10/1977,2,271,4,51648.91,0.396194022,4,Manual,4,3,2
771504290,5999,16/05/2007,6,179,7,53771.27,0.19964704,6,Auto,1,3,3
909683260,4592,3/06/1991,3,56,5,82620.31,0.176921188,3,Manual,2,3,2
996065522,4109,4/07/1996,8,750,6,3359.32,0.2411687,5,Manual,4,1,2
966560535,5877,18/03/2003,2,262,2,24871.44,0.12631354,4,Auto,1,5,3
213655703,9027,13/09/1986,5,781,8,61600.12,0.365270083,5,Manual,1,4,4
282875857,1956,4/05/1991,6,528,6,82172.45,0.178830024,3,Manual,2,4,5
344710470,4803,5/10/2000,6,144,6,67919.81,0.34286562,2,Manual,3,2,1
752307501,9550,10/03/1989,1,126,7,87623.7,0.274122085,2,Manual,3,4,5
926265613,8066,14/01/2016,6,589,10,57301.15,0.395153396,2,Manual,4,1,3
304078329,9096,8/06/1970,1,618,2,32318.32,0.057583999,6,Auto,2,1,1
717683151,6842,19/08/1992,3,644,10,14285.25,0.395166222,5,Auto,5,2,4
160000893,1932,22/10/1970,6,336,4,12752.25,0.257468807,4,Auto,1,1,2
79418902,8090,16/04/2004,8,112,4,35580.09,0.335140489,1,Manual,1,1,5
505953168,7742,11/10/1998,5,144,7,31435.73,0.165195437,6,Auto,2,2,2
211065571,9635,15/01/2007,7,819,9,83853.38,0.174976963,7,Auto,2,4,3
847772381,2569,12/01/2011,3,700,2,58487.92,0.04967156,7,Auto,3,5,5
887071495,2108,21/09/2003,6,817,7,7220.52,0.316437548,4,Manual,4,5,3
362472824,8628,27/03/2019,5,316,8,86659.15,0.45103797,1,Auto,1,5,5
426128946,4805,15/04/1993,2,658,8,58760.03,0.068273977,3,Auto,4,3,4
584264886,2086,19/01/1973,7,466,8,17012.6,0.078964876,3,Manual,5,5,2
802304243,6963,21/10/1982,7,584,2,3607.52,0.022461195,7,Auto,5,4,5
554522362,7720,21/04/2020,1,190,9,78064.78,0.323031502,5,Auto,2,5,3
319062786,8869,27/04/1986,1,635,5,18714.16,0.06663251,3,Auto,1,3,2
80845063,5534,13/10/1970,5,31,10,99402.89,0.471213272,1,Auto,3,5,3
417093679,2444,1/10/1975,6,309,7,17275.09,0.184830597,5,Auto,5,5,3
953830704,1588,8/04/2018,3,834,3,66775.91,0.248434525,7,Auto,1,4,3
606864175,1578,2/07/2009,7,441,1,40894.58,0.113108069,5,Manual,3,1,3
48334090,5442,16/10/1986,6,797,10,75697.24,0.118911317,4,Manual,4,1,4
923585599,1154,12/12/1999,8,436,4,86077.49,0.485099415,1,Auto,4,2,5
740054524,2030,18/10/1974,3,72,10,71029.78,0.457714615,7,Auto,5,5,1
566441631,1239,19/11/2014,3,171,1,69214.32,0.107359444,4,Manual,1,1,1
530000772,5129,20/02/1998,8,888,4,50939.3,0.235086199,4,Manual,5,5,1
237230652,5730,16/04/1997,3,496,1,6520.85,0.440773145,3,Manual,5,5,2
886562149,3573,11/02/2019,4,446,1,68565.47,0.182089989,2,Auto,4,2,5
50610098,9267,6/06/1990,3,690,8,21601.36,0.117399712,1,Manual,3,4,3
243935600,6167,17/03/1994,1,521,10,39533.82,0.093848512,5,Manual,5,1,2
830321139,4266,22/05/1985,8,205,5,93541.52,0.4517905,4,Manual,1,1,1
331530464,4266,5/05/1983,5,862,9,67286.38,0.269892685,6,Manual,2,2,4
438585407,8601,7/08/2004,7,699,9,80963.77,0.411206219,5,Auto,1,3,2
717137140,7169,7/06/2017,2,235,9,89574.08,0.490510795,1,Manual,4,1,1
157939375,4177,15/08/1985,7,88,4,55781.33,0.128286814,5,Auto,2,3,3
982154549,2024,9/03/2020,6,229,1,73257.47,0.040524413,2,Manual,3,4,2
91739936,9440,18/11/2010,7,6,4,78474.07,0.337780768,3,Manual,5,3,1
797227593,2093,5/05/2017,6,645,3,61116.65,0.457820633,7,Manual,2,3,3
418622683,9236,26/07/2005,7,264,2,7355.07,0.13083634,3,Auto,3,4,3
935762109,7333,1/07/2013,5,618,2,46302.55,0.476494467,4,Manual,4,2,3
493562487,2268,18/03/1978,1,675,2,76806.33,0.348660109,7,Auto,4,2,4
672988990,1706,15/07/2020,1,800,5,84309.79,0.098121071,7,Manual,4,1,4
146153710,5593,6/11/1992,6,671,2,24730.71,0.221213925,7,Manual,2,5,3
845304780,2358,9/11/2006,4,205,1,92935.8,0.167566055,1,Manual,3,5,4
167088103,1498,8/08/1983,4,748,6,42647.03,0.041896597,5,Manual,3,3,3
636450043,3626,23/06/1995,7,142,8,59823.1,0.014267749,3,Auto,5,1,1
362695424,3060,20/04/1997,1,594,9,13403.67,0.054594199,7,Auto,4,5,1
909229273,2489,28/03/1987,4,870,3,46429.83,0.153258331,6,Auto,4,2,4
305022738,6828,12/09/1971,2,756,8,86668.54,0.192716066,1,Manual,3,2,5
426789483,1855,18/12/1990,8,663,2,24124.79,0.353060147,5,Auto,5,4,1
513030532,6329,18/11/2021,8,467,8,60485.15,0.291111579,3,Manual,4,4,4
707368381,2282,17/02/1989,4,321,2,12090.2,0.0252846,6,Auto,2,4,5
615963554,8283,24/08/1979,6,825,3,52764.29,0.323095429,2,Manual,2,2,2
814360179,5666,8/11/2010,4,255,8,86319.32,0.491231884,6,Manual,3,5,5
874880130,7517,2/08/2013,7,563,6,24269.55,0.086452469,5,Auto,1,3,3
861827736,7660,10/06/1997,7,660,5,33999,0.357809535,2,Manual,1,1,2
963919025,1419,13/12/1990,8,661,10,37095.66,0.335953126,7,Manual,3,1,3
165231389,5014,9/11/1997,5,502,4,57850.37,0.024196488,3,Auto,1,2,1
694037448,5027,1/03/2005,8,654,5,25915.82,0.327945574,6,Auto,5,4,4
550366986,3442,3/12/2016,8,516,8,87293.93,0.446530192,6,Auto,4,2,1
392870300,6196,27/05/2007,3,654,1,56871.33,0.292794983,3,Manual,5,2,4
549460557,2740,6/05/2017,6,906,3,37634.57,0.098012443,1,Auto,3,5,2
257791579,9026,27/04/1980,4,120,9,81275.78,0.417874689,6,Manual,1,2,5
302765991,6295,13/10/1989,3,633,4,41542.51,0.271043411,1,Auto,4,5,1
593334102,8223,3/12/1994,8,323,3,58933.1,0.417098932,5,Auto,1,4,5
439403752,9606,18/06/2006,3,206,5,6693.17,0.496494613,7,Manual,5,5,1
350082181,5561,27/04/2006,7,698,10,46993,0.150523761,6,Manual,2,5,3
897895420,858,10/05/1978,3,509,8,74827.53,0.278438996,3,Auto,3,4,2
276024495,145,28/12/1982,4,906,2,46965.17,0.191422631,3,Auto,5,5,1
570257937,2219,3/12/2007,2,842,2,5919.6,0.372228057,4,Manual,3,5,2
787602850,5140,23/04/1972,6,732,2,24093.94,0.315821084,7,Auto,4,1,1
404306845,7249,17/12/1999,4,783,1,57313.96,0.003449172,6,Manual,3,4,4
551773720,5001,1/03/2006,8,472,10,73097.96,0.368163447,5,Manual,3,1,3
609595337,1854,19/06/2012,7,35,1,38343.31,0.123002679,2,Auto,2,3,3
613135030,5003,27/03/1983,5,900,2,8017.2,0.485188343,3,Auto,3,2,2
305316838,4539,26/09/2012,6,526,8,50709.88,0.424673241,4,Manual,4,4,1
251787858,109,6/06/1997,4,593,5,62829.12,0.249153673,4,Manual,5,1,1
789386388,9338,6/03/2010,8,2,7,52181.91,0.399012274,5,Auto,2,5,5
434862444,1626,18/07/1991,2,679,5,58274.77,0.237865425,7,Manual,5,4,1
796608116,7982,27/06/1979,1,190,6,69053.49,0.370053186,5,Manual,4,4,3
168593272,7602,22/07/2019,8,130,9,95685.5,0.119695112,4,Manual,4,4,4
376202919,3504,13/11/2006,6,222,3,1613.19,0.218847265,3,Manual,5,3,2
123110640,9363,16/11/1979,4,260,5,88402.13,0.391895471,5,Manual,1,4,2
773834921,1918,2/09/2020,4,674,4,86730.48,0.022428024,4,Manual,1,5,1
657831764,9292,14/12/2006,8,381,9,42873.69,0.267105302,2,Manual,3,4,2
849875049,9850,28/06/1984,4,537,9,75307.81,0.260228771,7,Manual,3,2,2
905748078,3072,20/04/1978,4,422,2,66429.71,0.178138768,1,Manual,5,4,5
545996432,7386,5/09/1970,3,291,9,78200.58,0.375167811,5,Manual,5,4,1
635360867,4761,1/09/1990,1,394,3,3861.87,0.02645887,4,Manual,2,2,2
51666608,9548,13/02/1987,2,663,5,53590.24,0.457999147,4,Auto,4,5,1
483404219,2008,14/10/2008,6,266,7,4287.38,0.182005388,1,Manual,2,1,5
506314986,7386,18/09/1972,1,14,10,27939.47,0.211318641,3,Auto,4,5,3
230199337,5962,17/08/2007,8,875,1,97778.63,0.289176804,7,Auto,4,5,2
882742103,7911,2/05/1973,1,836,3,70256.84,0.149225914,1,Auto,5,4,2
731107363,6033,21/02/2000,6,313,7,73609.94,0.096792511,4,Auto,1,2,1
627197747,8303,26/02/1978,2,105,9,65348.1,0.026480225,6,Auto,4,5,5
668659849,8361,22/05/2013,6,23,4,75555.9,0.017476754,1,Auto,4,4,1
273645106,3621,14/11/2012,6,541,7,19851.16,0.48826626,3,Auto,1,3,3
729528675,8490,24/02/1981,2,235,10,97019.8,0.40116878,7,Auto,3,1,2
527820086,8110,24/10/1996,6,204,7,12909.4,0.433914115,5,Manual,1,4,5
168400390,7173,21/07/1987,3,901,1,6539.62,0.191347975,1,Manual,2,3,1
427790314,4956,24/10/1971,3,610,8,40875.81,0.258632429,1,Manual,4,2,1
651877020,4180,24/08/1999,5,248,2,99341.49,0.4237599,3,Manual,1,4,4
964355596,1051,25/04/1979,5,810,3,59117.44,0.1568278,6,Auto,5,5,3
901094854,936,15/08/2003,6,352,10,78757.15,0.341591889,4,Manual,2,3,1
125558686,9732,14/06/2001,3,98,3,38457.71,0.358221017,5,Auto,4,3,1
978878808,9306,14/07/1979,6,457,7,49414.74,0.386977942,1,Manual,4,4,1
576556232,4596,26/09/1975,1,449,10,67060.88,0.491566462,7,Manual,2,3,3
505297067,8964,13/03/2021,2,630,5,53666.19,0.488322805,7,Manual,3,4,2
229551178,665,6/09/2014,3,558,8,45399.94,0.049356019,4,Manual,5,2,3
194566730,4580,15/02/2001,6,98,10,66524.36,0.464206244,1,Manual,1,1,2
366853289,7102,6/10/1987,5,134,2,38567.62,0.309248163,4,Manual,5,1,4
419399025,5652,1/02/2015,1,338,7,23271.26,0.424130246,5,Auto,3,3,1
812536840,3450,22/02/2010,8,768,10,59296.32,0.06270011,5,Auto,2,5,3
262569501,435,7/11/1981,8,740,10,97967.88,0.326765194,2,Manual,1,1,2
743429972,95,11/05/2016,1,192,3,81594.67,0.265092274,5,Auto,1,1,5
170332163,5623,5/12/1972,5,13,2,95762.37,0.21931876,3,Manual,3,3,2
534735603,5236,22/10/1999,5,74,9,6723.3,0.186093291,5,Manual,2,4,2
313201363,2135,5/09/2000,7,465,5,75436.01,0.377517576,1,Manual,4,5,5
297917421,5905,16/11/1982,1,676,1,33798.76,0.480991613,7,Auto,3,2,2
147580879,9702,26/10/1980,5,231,9,12715.82,0.235078897,1,Auto,3,2,2
84205934,5321,4/03/2004,8,291,4,13183.02,0.325805036,4,Manual,2,4,2
998455824,2200,5/11/1974,2,537,2,21673.64,0.464449497,3,Auto,5,2,1
407272708,5958,6/08/1997,5,168,6,10202.63,0.311556856,4,Manual,1,5,1
258141603,2447,10/12/2001,8,623,3,125.26,0.152372583,1,Manual,2,3,5
510328240,8710,14/08/2012,3,505,4,8359.14,0.304958097,6,Auto,1,2,1
57968469,1120,21/08/1985,3,55,10,29666.91,0.279367131,7,Manual,2,4,4
784553610,727,3/02/1988,1,716,9,55459.26,0.056999447,4,Auto,4,5,5
833392187,8603,18/10/2006,8,241,3,1819.57,0.46641846,4,Auto,4,1,1
834781622,7450,27/02/1995,3,454,10,19393.01,0.136276094,1,Manual,3,1,3
640986693,9008,21/12/2010,8,374,3,49400.02,0.467189216,4,Auto,4,3,4
217780000,8048,4/05/2007,2,476,6,20599.57,0.351244778,4,Manual,4,5,3
274143548,9249,26/05/2005,8,295,9,87083.25,0.323335894,6,Manual,4,1,5
120118489,1707,18/04/1986,1,389,6,83376.73,0.022171027,6,Manual,2,1,2
877393107,5577,19/12/1975,8,261,2,24366.15,0.256715685,4,Manual,2,4,2
793567892,6759,20/02/2019,6,248,8,80357.17,0.288738408,2,Auto,5,3,1
937952418,4696,28/02/2015,2,34,3,93811.65,0.317500602,1,Auto,5,1,3
190203615,8589,13/11/2017,4,702,10,20846.94,0.436667823,6,Manual,4,2,5
442365864,8252,5/08/1975,4,39,6,88338.14,0.139201681,1,Auto,5,4,4
617731524,4833,1/02/1978,4,232,9,91177.89,0.39345009,2,Auto,5,3,4
246341698,980,23/09/1986,5,667,7,45619.32,0.310737547,2,Auto,2,2,5
50534223,2826,17/02/1984,5,161,10,38673.24,0.251539565,7,Manual,4,5,4
657908390,8776,3/12/2018,4,892,3,39969.04,0.381910408,6,Manual,4,2,2
476484474,2991,9/05/1980,5,252,9,871.84,0.272921011,7,Auto,2,4,4
236545294,8195,10/11/2016,4,424,8,41508.25,0.261351761,7,Auto,4,1,3
158820449,2222,10/05/1973,6,837,3,78353.17,0.238209238,2,Auto,4,4,2
335307827,3837,9/10/2000,2,724,2,73336.68,0.254057466,2,Manual,5,3,5
124681347,9075,21/08/2019,8,237,6,49095.91,0.095477704,5,Auto,4,3,1
506817679,7749,12/12/1971,6,370,5,45657.48,0.430496981,2,Auto,1,3,3
859104710,660,17/04/1974,3,167,6,65696.86,0.123789403,7,Manual,4,1,3
902661244,737,26/11/2009,1,243,5,39891.76,0.173204322,3,Auto,2,1,1
629293035,9759,21/07/2021,1,52,1,31183.09,0.359613484,3,Auto,5,5,3
393631981,2493,24/10/2020,3,733,7,34611.51,0.356003695,2,Manual,5,1,1
644154145,8755,21/12/1986,1,845,6,9376.14,0.032835683,7,Manual,5,5,2
66746652,7616,27/05/2007,6,375,10,11971.96,0.25806241,6,Manual,4,3,2
218740216,9983,16/12/2016,8,860,1,69121.67,0.448313648,7,Manual,4,1,2
13478371,9255,3/11/1982,1,524,6,63638.53,0.036054989,4,Auto,5,3,1
860834757,1566,8/09/1995,8,251,2,86183.62,0.22466008,4,Auto,1,3,1
63711706,7449,25/06/1980,7,282,6,32024.04,0.465846854,2,Auto,4,2,5
986053147,5825,1/03/1994,2,814,1,19829.33,0.404441547,6,Auto,1,5,3
401105684,1858,26/10/1972,2,745,6,29877.03,0.432037,7,Auto,2,1,5
134360099,3349,1/08/2020,3,273,2,99272.01,0.350394034,3,Auto,4,5,2
410170465,1443,8/12/1989,5,393,1,8669.26,0.097137865,3,Auto,4,5,2
31900256,3325,16/01/1976,8,781,3,94381.25,0.062240377,3,Auto,3,4,4
560252806,3731,1/08/1986,5,401,6,31609.42,0.01546026,2,Manual,4,2,3
69164085,4844,10/09/1998,1,69,1,46705.08,0.013284263,4,Auto,5,4,4
619489058,9852,28/01/2013,1,485,10,17918.48,0.209167464,2,Manual,4,4,2
254460224,5115,5/01/1979,5,277,1,31853.94,0.291958576,3,Auto,2,1,3
713535058,7651,25/03/1976,6,718,9,74946.55,0.036079366,6,Manual,2,4,1
190463061,1848,20/09/2018,2,452,3,55795.48,0.341171591,6,Manual,3,4,2
102747560,2693,28/10/1983,1,452,9,30815.46,0.189388966,7,Manual,4,3,1
125147928,7085,15/01/2012,1,883,1,54238.73,0.129898617,1,Auto,5,4,4
314211329,8360,23/04/2017,5,78,5,35316.57,0.106711488,1,Auto,3,1,4
59234535,1498,8/10/1979,2,530,5,27694.53,0.245068263,4,Auto,1,1,3
126609321,9773,16/03/1980,6,16,8,81475.11,0.415996997,6,Auto,1,5,1
884948055,2977,26/07/2004,1,299,9,90650.47,0.381344064,2,Auto,3,3,4
891095732,9960,15/11/1985,3,855,6,53843.21,0.05266763,2,Manual,2,3,2
932148646,1689,7/11/1987,3,267,9,3386.61,0.233106826,2,Auto,4,2,2
699740245,521,28/05/2010,3,443,4,50691.45,0.132333782,3,Manual,1,5,1
966066543,1454,10/05/1988,8,6,8,62390.18,0.404058329,7,Auto,5,2,4
574475374,6600,15/03/2007,2,352,5,8324.46,0.430308183,3,Auto,1,2,3
391508019,144,11/02/1977,1,775,2,21644.04,0.029663242,3,Manual,4,2,4
321383943,8715,14/02/1998,4,637,1,90049.2,0.471131041,4,Manual,2,2,4
249465498,4404,3/07/1982,1,583,6,77510.77,0.357047564,1,Auto,2,5,2
743113830,167,6/11/1975,2,546,8,76425.23,0.109359097,5,Manual,2,3,4
507906587,8150,8/04/2006,1,149,10,86768.66,0.056595762,1,Manual,5,3,4
820386654,8359,25/09/1972,7,424,10,70218.41,0.344939802,6,Auto,2,2,1
773955376,2136,5/07/1976,2,520,9,90460.19,0.108529382,4,Manual,3,3,1
392465949,4361,15/12/2008,5,806,7,41762.67,0.290430254,1,Auto,2,4,3
147408405,5118,7/08/1983,6,586,10,58120.22,0.050851154,4,Manual,5,4,2
298703714,51,21/07/2013,5,753,4,55630.46,0.300315987,3,Manual,3,1,5
55573356,3406,16/02/2017,8,696,6,85656.54,0.338914231,6,Manual,3,2,3
23873154,6690,17/10/2001,8,66,8,71792.11,0.162373898,6,Manual,3,2,4
802418925,579,14/08/1986,6,142,10,6238.27,0.081159811,4,Manual,2,1,5
827129239,4547,7/08/2004,2,911,7,15206.11,0.298676225,7,Auto,3,2,4
701858216,4500,12/08/1979,7,232,4,47395.64,0.353899175,6,Manual,1,4,5
311922796,3666,18/11/2008,4,8,7,74448.51,0.296042216,4,Manual,5,1,1
774992911,6518,27/11/1993,6,407,1,94743.71,0.399149499,7,Auto,2,5,3
764651580,5352,15/08/1970,5,897,5,15221.27,0.352162311,5,Auto,4,5,4
204471855,546,7/07/2011,4,701,10,94811.59,0.498615949,1,Manual,4,3,5
65914781,8246,15/07/1976,5,52,8,21104.87,0.152242446,2,Manual,5,5,2
439757714,5783,14/10/1992,4,905,9,11852.9,0.418867604,3,Auto,1,5,1
416372806,3581,8/12/2004,6,506,8,80443.66,0.381636467,1,Manual,4,4,2
965902035,3199,15/09/2015,1,708,3,65060.37,0.351661046,3,Auto,4,2,3
674683256,6557,26/11/2002,5,87,9,231.5,0.162565309,7,Manual,5,5,2
65199895,1015,17/10/1973,5,404,5,23213.15,0.455545821,5,Auto,1,3,5
316434960,3708,8/01/1988,1,894,5,6003.45,0.171923575,6,Manual,2,1,3
91360844,5795,19/05/1989,4,144,8,14534.9,0.19766288,3,Manual,4,2,2
389459720,8212,6/07/1980,6,693,8,96715.9,0.419256366,2,Auto,5,5,3
921607141,2644,21/01/1985,4,866,3,31173.29,0.287227509,5,Auto,1,3,1
83932996,5994,26/09/1985,1,708,5,44913.93,0.456252586,4,Auto,5,1,4
746329096,2761,8/02/2019,2,150,8,60346.59,0.384717123,1,Auto,3,2,3
597332076,7139,11/03/1988,3,862,10,7453.98,0.429591548,6,Manual,3,4,1
914429514,4169,28/11/1995,1,391,7,40714.11,0.230139717,7,Auto,1,2,3
365851979,9846,3/08/2021,5,672,9,41387.1,0.271513638,6,Auto,4,5,5
500686399,336,23/07/2016,8,409,7,71447.01,0.076702805,2,Manual,5,2,5
499814166,9012,21/07/1985,2,619,6,71234.11,0.015831382,7,Auto,5,1,5
864519782,3681,1/12/1994,8,137,2,51376.33,0.297402942,2,Auto,1,3,5
111067720,1361,7/04/1989,4,489,3,79309.89,0.418427722,4,Manual,3,2,4
40101691,4574,9/09/1994,6,364,4,62816.14,0.222141962,4,Manual,3,5,5
498602775,7995,20/05/1981,4,250,5,67815.04,0.223708916,2,Auto,2,5,2
80585111,6858,18/07/2001,6,658,6,61531.87,0.428939393,3,Auto,3,4,1
943742358,2134,21/05/2008,8,681,7,3298.58,0.164851864,2,Manual,3,4,4
714259014,2626,7/10/1972,7,66,4,42542.27,0.362857729,5,Auto,5,2,1
824569763,1764,10/06/1980,3,603,5,55865.71,0.069942924,3,Manual,3,3,3
63334599,4903,26/05/1974,5,100,3,1691,0.022753633,7,Manual,1,4,5
995993905,537,27/10/2009,6,735,8,79551.81,0.0578056,3,Manual,3,3,1
571197256,687,28/06/1992,8,72,6,41900.49,0.286068805,7,Manual,3,2,1
864239200,218,27/11/2004,8,66,4,5561.16,0.352661616,6,Manual,4,3,2
888461966,3084,6/08/2011,6,45,9,30117.04,0.296605706,2,Auto,1,3,2
427602674,1612,25/01/1979,3,645,5,93131.93,0.025628596,4,Manual,4,1,3
847049947,6671,4/05/1972,1,330,3,9069.93,0.152643077,3,Auto,4,1,5
111444488,6187,12/02/2011,7,474,9,11654.19,0.440373827,4,Auto,5,4,5
351191912,888,22/05/1978,7,718,9,76736.66,0.090894168,6,Auto,1,4,3
579479977,3847,10/05/2005,5,267,9,61018.42,0.141234687,4,Manual,1,3,1
549260727,7175,11/02/1996,7,109,8,58391.61,0.11261039,3,Auto,2,1,2
818475906,6622,4/01/2007,6,802,9,27530.96,0.169175499,7,Manual,4,3,2
485370331,4968,2/05/2008,7,111,1,63756.8,0.372025441,6,Manual,5,2,4
18748965,4908,26/01/1970,8,21,7,35648.91,0.046551879,5,Manual,5,3,4
175146410,8380,18/01/2006,1,733,10,58864.8,0.462274988,7,Auto,1,3,5
837150281,3094,7/10/2005,8,463,6,43322.72,0.13354251,7,Manual,3,4,2
431238491,8870,8/02/1974,6,573,7,38612.76,0.461499405,2,Auto,4,2,3
621662076,9194,13/11/2018,2,704,8,23777.36,0.276047382,1,Manual,4,4,5
982589843,9945,11/05/2008,3,581,1,84064.07,0.436279768,2,Auto,3,5,5
13886885,278,26/05/1975,8,194,10,57344.5,0.086047124,5,Auto,4,5,2
