Record_ID,Customer_ID,dob,State_ID,Occupation_ID,Investment_Exp,Expected_Fund_Size,Residual_Proportion,Freq_of_Investment_ID,Portfolio_Driver,Risk_Profile_ID,Return_Profile_ID,Stretegy_ID
348154011,7900,20/07/2015,8,806,10,42537.35,0.243745285,3,Manual,5,1,12
565123890,775,13/05/1985,7,183,9,23493.34,0.320286066,5,Auto,3,2,12
36612473,1154,16/04/1997,4,759,5,80355.23,0.216162678,3,Auto,3,4,16
399391011,7759,27/10/2011,8,638,7,81101.28,0.089534136,2,Manual,1,4,10
228946222,3670,28/08/2020,8,718,8,21385.77,0.137021458,3,Auto,4,2,16
594738180,5718,24/07/1970,5,58,4,26715.34,0.019220839,2,Auto,3,4,5
437145458,5104,27/10/2015,8,292,1,86043.52,0.47427802,7,Auto,3,3,6
324722394,9194,23/03/1993,4,699,4,7608.82,0.019986574,2,Manual,4,4,9
253168271,9388,14/12/1994,1,164,8,45612.23,0.382035386,4,Auto,5,2,4
462371449,8879,27/01/1974,7,139,2,22380.52,0.1156661,6,Auto,4,3,1
215851596,6753,27/12/1989,6,83,5,61345.12,0.367483538,1,Manual,4,5,6
231843429,7972,1/09/1984,5,707,2,56091.02,0.191923076,7,Auto,4,5,7
804450778,700,26/12/1989,1,45,10,65404.79,0.417613467,4,Manual,4,2,12
342129420,7739,17/12/2001,5,67,4,85260.18,0.135829517,5,Auto,1,2,7
808607967,5308,28/09/1987,4,492,8,94169.3,0.214051015,7,Manual,1,4,6
724616817,2029,4/02/1982,6,449,1,75248.45,0.170825784,7,Manual,3,4,12
316161575,3796,6/06/2007,8,213,6,31389.82,0.452143579,5,Auto,4,4,2
353367236,4903,17/11/1976,2,669,8,83655.68,0.267431189,6,Auto,5,5,14
990074568,3904,16/12/1982,4,85,8,64052.74,0.207197392,4,Manual,4,5,14
654405019,3944,9/03/2015,4,116,7,35017.23,0.116130221,5,Auto,3,2,13
568840539,44,27/05/2003,6,341,3,24224.15,0.31284726,5,Manual,1,3,10
422937077,3874,23/07/2002,6,727,4,56788.56,0.057778862,6,Manual,4,4,11
240638201,7123,18/11/2019,3,7,7,2227.13,0.087211714,4,Manual,3,2,12
334014644,2466,3/05/1975,5,298,9,81717.6,0.371525544,1,Manual,5,4,11
809031910,4925,2/09/1979,1,752,1,62299.75,0.310134867,3,Manual,1,5,15
656828692,36,12/03/2021,8,414,3,27695.9,0.244517436,5,Auto,5,4,4
175998202,7117,4/05/1989,6,65,3,65320.26,0.035381033,5,Manual,2,4,14
222548935,3236,6/12/1992,8,135,9,22148.63,0.453993314,4,Manual,1,4,9
737800855,6848,16/02/1980,1,288,10,6865.63,0.412700865,5,Auto,1,5,8
278929298,3916,13/11/1996,1,784,3,13741.01,0.090382484,2,Auto,5,5,16
475219367,3452,25/11/1977,8,563,3,97106.14,0.022991216,1,Manual,2,3,1
131259482,5105,2/04/2008,2,820,6,50728.33,0.219773762,1,Manual,1,1,5
853247647,9670,18/07/2011,7,185,6,25984.35,0.26877348,2,Manual,1,2,4
755812450,2490,23/04/1986,8,33,10,63913.37,0.373203136,1,Auto,3,2,7
929810717,3058,26/04/2019,3,776,5,89673.04,0.478556553,7,Auto,5,1,4
304620259,8339,26/11/1994,3,507,6,53277.05,0.111427705,1,Auto,5,4,1
989337296,6843,25/02/2014,8,124,6,72218.33,0.116705995,1,Auto,1,5,12
664579469,8353,14/05/1995,4,102,4,87884.5,0.498950762,4,Manual,4,1,10
909415759,6708,4/11/1981,4,252,6,43190.57,0.423688346,7,Auto,4,5,15
176174623,9523,7/07/1999,6,254,10,31465.39,0.070949088,2,Auto,3,3,7
466154687,6498,23/09/1982,4,870,3,8068.33,0.220935407,7,Manual,3,3,6
573162650,1317,7/03/1993,3,476,6,28160.91,0.388530254,3,Auto,5,2,1
269012109,8481,15/06/1999,7,570,4,43355.45,0.495228612,5,Manual,1,4,15
76164302,4605,19/05/1986,4,416,3,30995.08,0.026078365,7,Manual,3,3,14
889353260,3246,16/07/1998,3,392,4,85023.83,0.468265576,3,Manual,5,5,7
130402599,9532,6/12/1997,7,655,8,24157.02,0.420054025,2,Manual,3,4,1
963564819,9198,14/01/2018,4,175,5,71530.93,0.471941591,2,Auto,3,2,9
109991675,7511,18/06/2006,2,650,5,19828.42,0.437875785,7,Manual,1,1,2
754209880,7247,23/12/2001,3,832,5,27202.43,0.17365944,1,Auto,5,2,9
666541340,3871,8/05/1976,2,28,9,41378.43,0.306175473,1,Manual,2,5,6
549826181,1445,12/07/2001,1,337,7,85921.2,0.477729617,3,Manual,3,3,10
964410351,5971,5/03/2010,4,672,5,70707,0.020294315,3,Auto,5,2,14
186659548,7246,23/05/1980,6,187,7,8999.93,0.216685426,4,Auto,3,2,11
155474291,9739,18/06/2020,1,835,5,25374.85,0.157645964,6,Manual,1,5,15
137862836,5569,7/10/1982,5,21,2,53836.55,0.412556256,7,Manual,1,4,10
582558364,7312,16/01/2006,4,149,10,71915.76,0.354953138,5,Manual,3,5,17
602952688,5551,20/01/2010,7,662,4,7002.83,0.15543247,4,Auto,5,2,2
603223878,8268,13/11/2018,5,74,2,50335.35,0.338905866,2,Auto,4,3,11
432661686,4628,28/08/1993,7,151,3,87480.37,0.299697883,7,Auto,3,4,6
574247406,6619,19/06/1984,6,519,6,31892.88,0.075542874,3,Manual,1,5,11
274039006,76,25/02/1973,5,569,1,10538.07,0.401605235,7,Manual,2,4,12
662862464,534,14/07/1987,1,668,4,12409.51,0.417100297,5,Manual,4,4,13
853127315,4084,14/05/1973,1,212,7,71724.55,0.104246754,3,Auto,3,3,12
936092389,2448,12/01/2003,1,826,4,78430.58,0.219839233,7,Auto,5,5,3
245136534,503,6/09/1989,2,774,2,84725.12,0.20093315,5,Manual,2,5,11
869649742,2212,3/02/1971,1,387,8,73865.65,0.171478027,2,Manual,4,5,2
211777166,7131,20/05/1991,8,373,9,81193.96,0.303579091,7,Manual,2,4,16
146887921,4791,2/05/2003,3,107,9,17295.87,0.393604275,2,Manual,4,2,14
616996604,1956,5/11/1980,6,898,9,78633.34,0.31547363,6,Manual,3,3,5
79015937,1096,2/04/1986,2,454,7,95155.98,0.219204993,4,Auto,5,3,14
95501174,5987,12/11/2021,8,630,3,79511.02,0.071792881,1,Auto,2,3,5
40490598,6591,2/04/2001,8,678,9,91945.81,0.417888824,1,Manual,2,1,2
651798348,6311,22/10/2010,2,874,3,7249.85,0.418961549,4,Auto,5,3,10
617697919,6143,23/04/2012,1,332,10,60217.55,0.168303053,7,Manual,2,1,15
963435570,8644,10/03/2019,6,235,7,89718.02,0.352011433,5,Manual,4,2,7
982509286,3938,16/03/2008,2,431,8,2820.23,0.202355432,6,Manual,2,2,6
665379673,5951,18/07/2020,2,106,10,62891.09,0.264473896,7,Manual,2,1,1
892209831,9833,1/06/1995,6,165,6,55438.14,0.44413089,5,Manual,4,5,16
591204228,5919,8/03/2002,3,681,10,14647.09,0.051890041,5,Auto,5,4,6
557972151,1570,11/05/2002,5,762,9,33495.07,0.097198007,4,Manual,3,4,2
297379936,4201,18/05/1977,2,171,5,44093.99,0.025543288,4,Manual,4,4,16
583444105,3649,11/12/2013,5,589,6,91089.24,0.477531081,7,Auto,5,4,11
396996590,2423,18/10/2005,6,779,10,2657.97,0.485689357,3,Auto,2,1,12
723806735,8194,5/03/1983,7,12,2,13640.57,0.333205709,2,Manual,3,1,4
813497906,4457,14/04/1983,3,235,8,26861.58,0.303295374,7,Manual,1,5,3
709076440,6792,1/10/1990,1,296,6,30883.62,0.264471897,5,Auto,3,2,2
41183598,1526,7/11/2002,7,22,10,6151.3,0.023224636,3,Manual,1,3,17
19215100,4552,11/07/1986,2,360,6,85790.46,0.080599112,5,Auto,1,2,7
577828505,1722,7/07/2017,3,609,8,22106.87,0.104357999,3,Auto,3,4,8
531362670,530,11/08/2018,3,199,7,64393.26,0.447285605,2,Manual,5,4,1
102494706,4645,14/06/1990,6,746,1,26969.37,0.254619973,4,Manual,4,4,11
324203610,1819,25/02/1977,6,184,10,3720.48,0.203042934,3,Manual,3,5,13
298438558,580,24/09/2007,3,629,10,14540.14,0.387089265,3,Auto,2,2,15
99670985,6132,24/06/1993,2,190,3,11435.84,0.159684193,3,Auto,1,2,12
534461775,7085,15/02/1996,8,416,1,33307.41,0.390752446,3,Manual,2,4,17
778725995,2687,8/11/1993,2,107,8,42840.78,0.469584108,3,Auto,4,4,4
909965902,8087,25/01/2014,5,277,4,87951.75,0.397336329,1,Manual,2,1,16
573416181,3619,2/07/2005,3,784,1,10265.51,0.375593236,5,Manual,4,3,9
738345132,365,3/01/2017,6,812,1,81513.2,0.307689222,4,Manual,5,3,3
199832199,3702,23/04/1992,4,512,5,1100.9,0.116901812,2,Auto,3,2,2
192664144,8522,13/12/2010,1,585,9,91959.36,0.180885986,4,Auto,4,4,11
80191288,2963,4/02/2017,5,597,2,81904.29,0.295226468,7,Manual,5,3,5
853695562,1517,24/03/1982,8,560,4,45085.71,0.261689101,4,Auto,3,3,15
567534801,3256,23/07/1977,1,341,8,83458.89,0.044887655,1,Manual,1,3,7
797829090,7659,23/04/1984,3,898,3,52197.55,0.096283116,2,Auto,1,5,6
174635162,836,14/01/1988,6,841,9,76508.09,0.474544334,1,Auto,4,5,1
890761234,8663,10/03/2014,6,200,9,42030.33,0.380611148,2,Manual,5,3,13
802269329,6627,17/06/1986,3,247,8,37825.13,0.442030228,6,Manual,3,2,3
326296550,4042,15/10/2017,4,678,5,39889.07,0.280217173,3,Manual,2,2,12
996246275,5965,14/09/1999,4,461,10,17866.1,0.490150167,7,Auto,2,4,4
392315064,9428,10/09/2018,8,676,10,540.99,0.384663365,2,Manual,4,1,15
113442669,4891,14/06/2021,6,449,6,80389.31,0.473813879,1,Manual,3,5,8
496921551,2913,10/04/1998,8,224,7,88248.84,0.022214439,7,Manual,1,1,8
443359395,310,22/07/2001,5,725,2,38355.76,0.092346429,1,Manual,1,1,2
639166196,153,16/12/2013,3,583,7,89080.84,0.357780979,3,Auto,2,1,1
900903859,1095,14/05/1976,7,401,10,94979.94,0.481675256,6,Manual,2,5,14
444002659,6531,27/10/2019,3,704,8,45050.93,0.286195841,4,Auto,1,1,16
893223230,2744,2/10/1974,8,670,5,70807.52,0.321652826,2,Auto,4,2,15
771732245,2408,28/02/2015,8,293,1,68454.42,0.135811485,4,Auto,2,3,3
588415053,4446,26/04/2000,3,88,4,96561.68,0.287601512,5,Auto,3,2,6
828625105,3903,21/11/2009,8,36,8,58201.03,0.333011275,6,Manual,4,3,8
100492032,826,10/06/2013,6,213,6,80430.74,0.071128425,3,Auto,5,2,13
542418171,2200,22/10/1989,6,149,1,56288.32,0.414061039,1,Auto,1,1,4
946658460,1902,3/08/1997,3,845,3,82430.72,0.165658612,5,Manual,1,5,13
27517168,9277,22/11/2011,4,635,9,13040.08,0.42455322,5,Auto,4,1,1
213270511,7462,23/09/2009,5,2,6,9818.22,0.31881095,6,Auto,3,3,5
115774362,3754,22/08/2006,4,551,10,48370.38,0.226666157,3,Auto,4,1,15
865139154,9421,11/10/2010,3,674,8,6443.49,0.451537813,1,Auto,3,4,4
164288933,5850,28/09/1974,7,798,5,35734.49,0.412890869,6,Auto,2,5,4
429895107,4907,21/07/1998,8,410,6,2958.06,0.412825592,5,Manual,1,2,3
725308325,9749,17/05/1981,8,49,5,31214.6,0.377182079,3,Manual,4,5,2
832349986,3731,19/09/2011,1,699,2,29150.57,0.108111636,5,Manual,3,1,4
541568056,3967,18/03/2012,3,265,8,38393.75,0.068181258,7,Auto,4,2,10
271036257,80,25/07/1997,5,397,5,415.57,0.061196906,2,Auto,1,2,3
609472581,4996,15/06/2014,3,204,4,23535.82,0.311404563,4,Manual,2,1,14
699337850,6006,27/10/1987,7,754,8,99906,0.478582978,1,Manual,4,2,11
543380961,7380,2/08/1990,6,701,10,24283.68,0.346826815,1,Auto,2,2,17
298582906,3824,3/11/1990,8,108,9,57674.89,0.385073842,3,Auto,4,5,5
919518075,2133,14/11/2020,3,166,4,3236.86,0.355002867,5,Auto,1,2,4
83497251,818,28/05/2009,8,205,4,54517.19,0.116492052,7,Auto,1,3,1
817307274,9684,12/08/1977,3,786,1,85571.71,0.29544721,7,Manual,3,2,1
864930279,3380,18/04/1989,2,76,6,55855.86,0.295224307,5,Auto,5,4,13
297012680,1907,14/11/1970,7,714,2,90759.23,0.337707114,7,Manual,5,5,12
483241748,8663,13/04/1977,2,191,1,13267.84,0.449086599,2,Auto,2,2,5
194857101,2413,1/06/2015,4,912,2,98841.3,0.230715348,1,Manual,4,4,13
721541590,9033,8/06/2005,5,67,1,52057.85,0.429822204,5,Auto,3,1,16
615554345,7603,21/06/1978,4,79,5,81090.72,0.099707817,3,Auto,1,2,13
95058134,6913,16/02/1980,1,245,10,40557.44,0.206337987,7,Manual,5,3,2
864477216,2519,1/12/1972,8,900,4,10604.65,0.42962879,5,Auto,2,3,9
251351906,2480,24/08/2012,5,135,6,8576.18,0.205495029,5,Auto,3,5,6
302909733,7357,20/09/1980,2,391,1,71324.8,0.290690337,1,Auto,3,4,12
470150462,320,10/03/1993,4,24,6,69871.32,0.215433013,7,Auto,2,2,8
123597435,9598,5/02/1973,8,373,4,23088.33,0.285658381,5,Auto,4,1,11
257787257,3252,28/11/1998,2,445,8,61763.04,0.284344205,5,Auto,2,5,3
820737280,2155,19/12/1991,3,235,10,27071.78,0.474301072,5,Manual,1,2,7
947397424,9168,6/01/1999,3,589,9,20605.79,0.051725946,2,Manual,2,5,8
183397682,6960,18/02/1982,5,509,7,94493.98,0.310887588,4,Auto,5,5,10
138909236,8314,20/11/1991,4,72,10,44746.26,0.298976923,4,Manual,3,5,9
819075680,9277,25/07/2013,4,498,10,55405.44,0.324835641,5,Auto,1,5,6
892697885,4486,3/05/1992,5,889,9,96400.77,0.492368371,5,Auto,2,4,6
50412303,6159,13/07/2008,5,577,8,91189.01,0.177195908,6,Manual,5,2,12
525325526,2694,1/07/1976,8,785,10,98390.09,0.487512549,4,Auto,1,3,3
635551623,1645,10/07/1990,7,188,9,7966.55,0.424103931,2,Manual,3,2,2
949708287,2888,20/12/2012,2,142,9,93403.85,0.096111233,7,Auto,4,1,11
246924055,9970,27/12/2010,2,235,8,25074.04,0.492302101,1,Manual,1,5,1
427209928,2786,27/03/1979,1,764,1,21772.49,0.497441779,6,Manual,5,4,7
73775186,3835,8/06/1996,5,836,9,84373.23,0.397287718,4,Manual,1,3,12
525859522,3545,27/04/2011,5,478,6,21754.53,0.356018809,1,Auto,3,1,14
275300498,7048,5/08/2005,6,56,9,14990.17,0.07345153,2,Auto,2,5,15
827374955,8317,10/01/1989,5,310,9,59191.18,0.404745427,5,Manual,1,4,13
410956625,5401,17/02/1997,7,805,8,741.3,0.015550048,2,Auto,4,1,17
697739529,7207,22/10/2000,2,396,2,82906.77,0.207425778,3,Auto,5,3,16
783824622,9823,2/10/1990,4,894,8,45789.68,0.280539033,1,Manual,4,4,13
329403197,2359,19/01/1998,1,896,3,79830.61,0.425090049,6,Manual,3,1,8
503634056,2449,24/08/1984,2,72,10,1678.59,0.108704482,6,Manual,4,4,4
652638420,2760,16/11/2018,5,126,3,5476.23,0.151761451,3,Auto,5,3,15
169670639,5291,15/10/1987,8,618,2,38648.85,0.440904662,7,Auto,1,4,17
816161414,6995,16/12/1987,5,572,2,41273.02,0.004100319,5,Auto,1,3,10
678977122,4937,27/01/2004,2,743,1,62189.52,0.415645379,5,Manual,3,4,12
571099870,6845,6/09/1998,1,19,4,1185.82,0.046093597,2,Auto,4,2,17
458104698,5536,16/03/1975,6,36,10,34313.1,0.085764471,5,Manual,3,2,6
878517414,706,24/11/1988,2,364,8,80302.97,0.0979345,1,Manual,2,2,4
550288320,6777,8/04/1983,8,551,8,1652.49,0.294138591,4,Manual,4,1,5
935928600,7915,4/03/1973,8,461,5,88350.15,0.248840488,2,Auto,3,4,11
593492095,3183,7/10/1975,6,148,5,25499.34,0.085299354,4,Manual,4,3,2
132553854,3175,1/10/2021,3,544,2,33735.49,0.409070489,1,Manual,1,5,11
862992832,4292,28/03/2003,6,680,2,81023.27,0.076779166,1,Manual,1,2,5
728440921,6357,22/05/1998,3,433,9,26893.39,0.36692125,2,Manual,5,2,7
602610591,4407,23/05/1975,8,502,6,86119.55,0.389067787,1,Manual,2,3,5
113124307,8133,4/12/2016,7,479,3,11953.3,0.110199567,7,Manual,3,3,10
508774664,3567,1/08/1995,3,489,8,2031.65,0.415634407,2,Auto,3,2,3
973614164,7764,6/01/2007,8,358,2,69370.41,0.139370059,7,Auto,4,2,16
207857201,131,19/09/2015,7,471,9,37905.5,0.02995935,1,Manual,1,4,17
983878535,1447,4/11/1990,5,794,1,52639.89,0.066557257,7,Manual,2,4,8
367962216,2517,13/09/1985,7,314,6,68537.53,0.268015485,6,Manual,5,1,5
389200160,5187,9/10/1970,3,625,7,7137.04,0.421561387,5,Auto,4,1,5
432012505,2490,5/02/2019,5,434,8,55427.01,0.111877645,6,Auto,2,3,3
978907942,6327,9/08/1998,7,796,4,78489.05,0.020781759,3,Manual,4,2,4
368526036,7514,15/01/1976,2,665,6,16585.99,0.399167999,7,Manual,2,1,11
857378590,768,13/06/2001,6,291,2,83383.17,0.324765229,4,Auto,1,3,11
674708204,3616,26/09/2020,6,187,6,3601.14,0.097370908,5,Auto,3,2,15
186552912,7953,8/12/1995,8,822,1,90922.54,0.24011774,3,Manual,2,4,8
391912155,2922,11/05/2002,2,571,3,58032.48,0.400830143,2,Manual,1,2,14
405740725,169,21/06/1977,4,805,2,32663.6,0.397133586,4,Manual,3,5,1
418958160,5711,24/08/1981,7,834,4,93478.35,0.410845871,5,Auto,3,3,13
524187945,5367,24/02/2015,6,285,10,13984.09,0.104995244,7,Auto,4,1,3
368413268,4898,19/12/2014,2,145,2,99411.2,0.402823879,2,Auto,3,4,11
381082692,9793,12/10/1991,6,738,3,86215.8,0.284267222,4,Auto,4,4,10
833803267,5551,26/01/2020,6,720,2,54893.64,0.303955055,6,Manual,2,4,2
281634155,3597,3/08/1994,3,111,9,51329.72,0.390821139,1,Auto,1,2,6
628345159,2110,1/08/1979,8,133,7,67144.51,0.272620902,1,Manual,3,2,7
389028314,9395,11/06/1995,5,44,8,21544.42,0.452478036,6,Auto,3,5,7
189184296,1569,16/11/2017,2,99,2,86430.13,0.304957624,3,Auto,5,2,15
579901229,9475,16/06/2008,7,656,5,55124.68,0.446117921,7,Manual,4,1,14
81242092,4439,20/11/2002,3,425,3,27098.81,0.37302571,6,Auto,5,1,11
877270526,2412,12/10/1987,1,529,6,35108.49,0.052203709,4,Auto,4,4,15
875589419,295,21/09/1996,6,762,9,96965.3,0.159140224,6,Auto,2,5,14
856527783,655,15/12/2003,5,828,5,4051.37,0.181261461,4,Manual,5,5,6
534338986,9663,13/01/2013,5,73,2,14176.95,0.062284854,3,Auto,2,2,9
42795230,8186,14/05/1974,7,868,9,62416.34,0.310287678,4,Auto,1,3,11
396762545,7786,22/07/1987,2,672,1,25574.02,0.286044719,7,Auto,5,4,6
489395207,8007,14/07/1997,8,842,7,22811.01,0.083273021,7,Manual,4,5,17
896906911,461,20/06/1974,1,908,8,38356.99,0.072149777,7,Manual,5,3,3
319371956,1212,2/08/2005,2,716,5,4103.29,0.065316683,3,Auto,4,5,1
311374057,8331,17/02/1978,3,521,9,62153.54,0.090341163,3,Auto,2,4,12
861785752,8667,8/04/2016,8,713,9,71295.64,0.43488669,3,Auto,3,5,16
56683021,8308,22/11/1989,1,225,4,22463.13,0.476295181,3,Auto,2,5,3
36233341,9550,1/06/2004,3,392,8,40344.13,0.3527589,2,Auto,4,3,11
792913529,6923,3/08/1972,7,688,6,67171.97,0.366758484,1,Auto,2,1,11
442890836,7755,9/02/1988,1,3,7,58979.96,0.290323095,7,Auto,1,2,8
318168212,2853,10/01/1973,1,226,1,19716.87,0.296748994,2,Auto,2,4,7
100648876,143,4/11/2016,3,387,5,77371.54,0.14021405,1,Manual,2,1,3
313140552,8495,23/06/1976,7,32,1,14781.39,0.298491365,5,Manual,4,4,3
996560219,7657,5/12/1974,6,379,6,57987.94,0.134768134,6,Manual,4,4,7
193089339,7092,13/12/2010,1,815,2,43698.15,0.414216211,3,Manual,1,2,13
146123499,6270,18/08/1984,2,709,3,21970.72,0.363226775,3,Manual,1,5,1
802509401,3888,21/11/2014,4,258,2,10985.22,0.280822353,6,Manual,4,4,12
945897199,7132,15/03/2001,7,7,2,90470.47,0.469232108,5,Manual,2,5,1
398587380,2170,4/02/1975,7,14,7,12326.62,0.34540351,2,Manual,5,1,2
712473986,91,25/12/1981,4,8,6,40679.79,0.412869901,6,Auto,5,1,7
982613600,4204,17/06/1999,1,848,9,15146.43,0.049053366,1,Auto,5,5,1
301738527,8502,3/08/1983,3,152,4,39311.97,0.011543728,5,Auto,3,4,6
197988479,5031,1/08/1974,6,631,3,98827.87,0.136610678,5,Auto,2,4,6
279062943,780,6/05/2009,4,813,6,87549.67,0.420405724,3,Manual,3,5,12
145571655,1849,21/10/1988,6,209,4,79343.94,0.086393569,4,Manual,2,3,2
215100631,1109,19/10/1974,8,294,7,89179.46,0.008732516,5,Auto,4,5,8
252959524,5539,14/03/1982,1,586,3,53877.58,0.202958201,7,Auto,4,1,6
697800437,1194,18/06/2018,2,54,3,16370.83,0.068231092,7,Manual,2,5,1
401236536,7225,14/08/2012,2,372,4,4606.34,0.176312114,7,Manual,2,2,14
876011780,9350,14/02/2019,2,131,7,47035.11,0.429897449,7,Manual,1,4,3
533888961,9563,16/11/1972,1,607,8,80628.11,0.395008418,1,Auto,2,3,14
728224537,7496,10/11/2008,8,412,7,21291.06,0.206504812,4,Auto,5,4,2
673484430,9615,20/08/2016,3,839,5,91630.08,0.207087838,2,Auto,1,5,15
647214475,9377,8/05/2010,7,641,8,93663.13,0.468418863,1,Auto,4,5,5
827813754,6288,13/07/1982,1,19,5,67349.67,0.305841135,1,Auto,4,2,14
856675142,902,11/02/1997,5,8,8,14389.71,0.208122576,3,Auto,5,3,3
914594955,5622,20/11/1986,3,118,6,64247.32,0.191430776,4,Manual,4,4,6
297955991,148,15/09/1986,7,206,9,67283,0.147142598,2,Auto,2,1,17
826272140,7704,22/04/1989,6,228,1,62244.12,0.279434635,2,Auto,1,2,8
889412144,1777,17/03/2003,6,331,6,46888.24,0.149180669,6,Auto,3,3,16
411993104,1184,5/02/2020,1,582,7,97242.7,0.247915241,5,Auto,3,4,2
649386704,7027,18/09/2010,5,197,6,62053.33,0.411502702,4,Auto,4,3,16
395799895,6484,14/06/2000,2,425,8,93869.92,0.104530907,3,Manual,1,4,3
480000889,7810,14/06/2019,1,437,6,5581.97,0.381418791,3,Manual,4,1,1
758917566,9942,12/08/1971,7,907,9,27277.66,0.141255699,4,Manual,2,3,13
730496818,948,20/12/2013,4,118,2,65023.72,0.234524124,3,Auto,4,3,13
827139196,3253,5/03/1997,6,16,1,13069.29,0.020302395,3,Manual,3,4,14
357605894,8718,20/04/1998,8,252,3,89778.42,0.063671643,5,Auto,1,2,7
278045392,5758,23/07/1973,7,57,10,24279.51,0.37219067,2,Manual,4,4,17
250991632,6531,17/01/2012,1,534,9,87739.31,0.203427634,5,Manual,2,5,8
65570762,6010,27/11/1976,3,381,6,12045.47,0.033251558,3,Auto,3,5,12
931225729,5319,28/05/2008,8,64,4,66805.49,0.260440831,7,Manual,3,2,17
848208778,3568,18/10/1974,7,10,7,20311.33,0.431479288,7,Manual,1,4,16
874477468,3601,24/12/1970,5,432,5,2767.94,0.326396673,4,Manual,1,1,12
55102991,1161,15/02/1981,5,810,1,80421.6,0.148423331,2,Auto,2,3,16
400916064,9361,24/07/2015,6,304,10,48753.38,0.336098797,4,Auto,3,4,4
240333523,8770,7/08/2017,6,201,8,57909.39,0.213517496,4,Manual,3,4,5
577326138,2520,23/08/1974,4,196,5,97829.37,0.450318495,4,Manual,4,2,12
46821684,8510,13/04/1986,8,388,9,32273.21,0.207195205,4,Auto,2,3,15
169239631,1218,3/04/1976,5,853,8,38815.97,0.004360822,3,Auto,2,5,16
985836854,2546,3/06/1991,1,566,5,15550.23,0.228410184,1,Auto,2,5,16
448763843,2353,17/05/1997,2,118,7,24860.72,0.388254589,7,Manual,2,5,4
316382533,3930,22/03/1970,8,884,4,66248.25,0.222824081,1,Auto,2,4,10
573552443,4984,21/11/2005,2,774,4,85558.31,0.346459186,3,Manual,4,3,7
454985462,2101,24/11/1998,3,767,3,44072.15,0.112544123,2,Auto,2,4,4
693781366,4794,27/10/1982,3,516,7,77065.88,0.190087427,1,Manual,3,3,15
621267243,2274,3/09/2015,1,815,2,44004.47,0.437053905,6,Auto,3,4,2
346651149,9355,24/01/2006,4,578,9,86987.04,0.110154948,7,Manual,2,1,6
892584107,3797,12/04/1973,7,668,7,85151.78,0.038922243,3,Manual,4,2,2
783571609,5503,4/08/1996,1,366,10,99237.59,0.048821778,3,Auto,4,3,9
82761681,8147,6/03/2021,4,858,1,17041,0.417191017,1,Manual,2,1,6
912447277,7763,25/10/1975,3,373,5,33177.42,0.118751534,5,Auto,1,3,5
439045922,4585,27/12/1973,8,644,2,41779.2,0.281927354,3,Manual,2,3,7
216492921,8652,24/09/2020,6,20,8,62942.11,0.383966013,5,Manual,3,1,3
160999467,8996,25/09/1986,2,623,4,6651.5,0.402950005,3,Manual,5,1,11
190420913,5393,15/09/1988,1,303,8,68757.14,0.271465421,1,Auto,3,1,3
401124643,771,14/08/1994,5,406,1,92340.57,0.019378755,2,Auto,3,5,15
843762026,893,24/12/2014,7,771,9,20700.7,0.311899259,7,Auto,3,5,12
763175112,702,8/03/2015,1,137,8,14907.61,0.000720071,7,Manual,2,1,8
598827710,1279,1/01/2003,2,304,9,74113.76,0.050540959,5,Manual,5,2,11
353985972,5942,1/08/1976,1,517,8,23161.03,0.494551313,1,Auto,1,2,14
13833411,1321,5/09/2020,2,203,10,53065.28,0.285318721,4,Manual,2,4,12
300448424,4939,22/11/2020,2,748,9,54900.58,0.034348169,6,Auto,4,4,8
739448834,1792,27/04/2004,5,675,8,13974.21,0.339690853,1,Manual,5,2,9
64225589,4420,2/08/2009,2,522,10,44644.64,0.103166874,6,Auto,1,5,11
344589718,5019,15/11/1970,1,675,7,39795.85,0.166702413,4,Auto,3,1,15
780804227,2634,26/12/1992,3,812,4,79230.82,0.218744687,3,Auto,4,3,8
890755012,6033,4/04/2011,4,684,7,59887.76,0.279591895,7,Auto,1,1,7
924808498,5751,18/11/2009,7,260,4,60890.15,0.42220017,7,Manual,4,1,13
262088339,5178,5/03/1989,7,902,2,78557.57,0.295828198,3,Auto,1,3,12
488917410,6198,11/03/1973,8,153,3,74844.66,0.439794574,2,Auto,2,5,13
316818397,8365,8/11/2015,1,785,5,46132.8,0.264961574,1,Manual,3,4,11
135111532,393,24/06/2013,1,277,10,58805.78,0.295419383,5,Manual,1,5,5
333802834,4338,25/09/2004,4,37,8,2109.39,0.225717245,3,Auto,4,3,5
164806753,3310,25/12/1972,8,84,9,56671.46,0.032710158,3,Manual,1,5,8
448696368,3259,13/03/1986,5,851,3,2558.4,0.056566949,2,Auto,4,4,2
254664546,7181,6/05/1977,4,41,2,60714.43,0.30283589,1,Auto,3,5,4
416724941,4313,7/10/1990,5,132,9,22561.56,0.063407763,6,Auto,1,5,10
881632431,5912,6/10/1978,6,116,7,80229.31,0.497314046,2,Manual,4,1,1
837824939,9353,22/01/1986,7,475,8,47505.12,0.037982749,4,Auto,2,4,8
874445527,1786,25/03/1999,6,641,4,15389.49,0.377718818,6,Manual,1,1,3
180337243,164,19/12/2009,6,533,3,68986.88,0.00613672,2,Manual,5,3,13
15104664,6134,24/12/1994,6,608,10,64723.67,0.316098879,1,Auto,2,2,4
473068178,1989,15/11/1993,4,17,1,81464.99,0.036732067,4,Manual,4,1,7
